id,reference
11702,76.5987
11703,57.8903
11704,15.2076
11705,34.0777
11706,73.7865
11707,44.2099
11708,66.1778
11709,16.1287
11710,52.3508
11711,39.8783
11712,66.5876
11713,66.7347
11714,46.2452
11715,35.501
11716,15.7408
11717,40.1653
11718,45.1703
11719,38.5375
11720,37.4275
11721,61.6734
11722,84.443
11723,56.0564
11724,21.2566
11725,66.3446
11726,32.7231
11727,31.1469
11728,11.7472
11729,46.8367
11730,80.2331
11731,43.4767
11732,10.9499
11733,59.3938
11734,3.6987
11735,73.095
11736,22.38
11737,18.2016
11738,57.9293
11739,26.6441
11740,72.5393
11741,46.305
11742,85.1915
11743,56.9829
11744,33.5007
11745,23.958
11746,35.1033
11747,53.1694
11748,54.0033
11749,33.8296
11750,72.9147
11751,60.9762
11752,55.0492
11753,86.4442
11754,43.4057
11755,36.9592
11756,90.4948
11757,83.3112
11758,55.9304
11759,53.5807
11760,32.03
11761,29.5732
11762,53.4397
11763,62.5629
11764,49.011
11765,65.4745
11766,18.8139
11767,-1.85674
11768,39.0859
11769,57.1388
11770,87.667
11771,34.5116
11772,28.3672
11773,29.1527
11774,13.4929
11775,39.3069
11776,87.2185
11777,44.5294
11778,56.01
11779,82.4786
11780,47.475
11781,88.4369
11782,61.0677
11783,73.8327
11784,59.4293
11785,48.087
11786,41.4184
11787,78.5161
11788,36.322
11789,5.79749
11790,78.5475
11791,41.7155
11792,72.7212
11793,16.2129
11794,41.045
11795,45.4723
11796,40.8217
11797,51.4604
11798,69.7571
11799,24.0663
11800,47.3604
11801,80.1621
11802,77.5457
11803,50.8469
11804,45.7859
11805,62.2169
11806,49.2265
11807,45.4618
11808,76.8369
11809,45.2071
11810,51.2623
11811,62.2524
11812,52.3056
11813,29.6912
11814,64.4967
11815,45.713
11816,36.3671
11817,31.8726
11818,83.5772
11819,12.501
11820,33.7411
11821,56.4514
11822,81.7877
11823,62.7213
11824,49.7828
11825,81.913
11826,7.7158
11827,70.3227
11828,84.7869
11829,54.2913
11830,4.46541
11831,11.4522
11832,45.5536
11833,49.8558
11834,11.6304
11835,52.3826
11836,10.0534
11837,81.5428
11838,44.4441
11839,46.1024
11840,36.6916
11841,59.8244
11842,33.4998
11843,34.702
11844,57.3331
11845,56.6498
11846,82.0212
11847,15.8833
11848,50.5145
11849,37.6548
11850,39.0428
11851,40.5721
11852,37.596
11853,49.7748
11854,28.4651
11855,86.5585
11856,51.0978
11857,88.2076
11858,71.1509
11859,58.8602
11860,38.6279
11861,47.5453
11862,58.4839
11863,41.7905
11864,19.9574
11865,39.7475
11866,41.121
11867,32.8918
11868,28.1485
11869,14.7875
11870,20.6762
11871,10.4672
11872,49.5493
11873,6.17347
11874,29.3507
11875,18.907
11876,9.14745
11877,23.0009
11878,39.1952
11879,77.0305
11880,42.68
11881,28.1904
11882,80.4435
11883,75.243
11884,80.0733
11885,38.8565
11886,53.2686
11887,49.0362
11888,65.1549
11889,49.7323
11890,51.6506
11891,46.6768
11892,61.849
11893,51.393
11894,48.5021
11895,49.8372
11896,9.38763
11897,48.3406
11898,29.9537
11899,25.3861
11900,39.9286
11901,46.8752
11902,86.7902
11903,73.2123
11904,45.2392
11905,29.5274
11906,82.1884
11907,49.5441
11908,54.2165
11909,45.203
11910,68.8705
11911,31.2902
11912,29.7603
11913,40.8195
11914,43.4594
11915,51.2465
11916,60.8712
11917,21.2132
11918,30.8143
11919,50.8369
11920,84.7636
11921,38.2852
11922,39.7119
11923,88.8422
11924,27.9555
11925,66.2625
11926,69.9876
11927,87.9227
11928,40.5607
11929,60.8313
11930,41.9413
11931,24.7166
11932,4.92408
11933,31.2268
11934,20.8745
11935,80.3556
11936,63.9892
11937,59.883
11938,51.8836
11939,75.3372
11940,34.1219
11941,51.9644
11942,67.8373
11943,69.4898
11944,21.2262
11945,48.1272
11946,74.9836
11947,68.0803
11948,45.7339
11949,38.1511
11950,40.9356
11951,56.4111
11952,64.6372
11953,8.50148
11954,40.977
11955,40.7106
11956,60.7552
11957,65.704
11958,13.6791
11959,62.8038
11960,51.4627
11961,23.1126
11962,5.49229
11963,15.6779
11964,38.2868
11965,88.8246
11966,44.9302
11967,38.9633
11968,58.23
11969,43.3129
11970,38.4371
11971,56.551
11972,49.2842
11973,0.905974
11974,49.3375
11975,50.4168
11976,55.0252
11977,51.4982
11978,33.1921
11979,78.448
11980,24.8244
11981,61.1977
11982,28.8157
11983,38.8676
11984,82.5857
11985,51.3897
11986,74.1306
11987,57.2021
11988,71.0295
11989,17.8234
11990,75.8705
11991,57.6143
11992,27.976
11993,60.2984
11994,49.7485
11995,45.8777
11996,57.2895
11997,47.8745
11998,31.9741
11999,79.6674
12000,50.9682
12001,22.7335
12002,49.5374
12003,35.8532
12004,36.8383
12005,55.7031
12006,60.3747
12007,26.7533
12008,59.8142
12009,52.6412
12010,52.3643
12011,36.5882
12012,36.5341
12013,1.8944
12014,48.5159
12015,19.6138
12016,45.7798
12017,84.7391
12018,22.4842
12019,65.9805
12020,29.0262
12021,86.7263
12022,76.6693
12023,53.8953
12024,19.8794
12025,75.9645
12026,34.7782
12027,51.5582
12028,59.5116
12029,44.3593
12030,24.0088
12031,39.6144
12032,88.942
12033,47.9035
12034,74.8456
12035,20.3362
12036,46.4445
12037,43.4756
12038,73.8471
12039,43.2618
12040,35.2259
12041,38.0979
12042,10.8696
12043,91.8808
12044,38.142
12045,78.3732
12046,45.7963
12047,15.5996
12048,38.9118
12049,10.6621
12050,71.3559
12051,54.8972
12052,47.6347
12053,41.4614
12054,30.0123
12055,31.619
12056,67.4455
12057,54.7854
12058,14.5658
12059,79.5566
12060,30.7004
12061,37.5858
12062,32.3953
12063,69.2016
12064,72.4885
12065,36.7548
12066,5.80794
12067,45.9745
12068,10.5567
12069,73.7641
12070,47.2585
12071,81.7913
12072,55.6485
12073,19.7005
12074,30.3569
12075,49.5207
12076,85.291
12077,42.8469
12078,62.4686
12079,34.2007
12080,48.5013
12081,39.0326
12082,30.8717
12083,55.0662
12084,34.7737
12085,54.9011
12086,61.1646
12087,31.5984
12088,44.0479
12089,69.6085
12090,74.3196
12091,53.0346
12092,48.1647
12093,8.40635
12094,80.5002
12095,10.7078
12096,17.8903
12097,52.561
12098,23.0251
12099,46.6413
12100,40.4754
12101,65.185
12102,61.5214
12103,26.0948
12104,74.5035
12105,40.6152
12106,39.2077
12107,41.0376
12108,56.7823
12109,28.7988
12110,56.3673
12111,63.8594
12112,27.2263
12113,55.296
12114,21.5083
12115,51.4056
12116,61.3988
12117,48.1613
12118,41.3761
12119,37.7975
12120,51.8482
12121,72.7493
12122,9.16979
12123,46.487
12124,31.0961
12125,54.2683
12126,71.1729
12127,54.9124
12128,38.5792
12129,44.6955
12130,40.7629
12131,42.5155
12132,40.1909
12133,40.3343
12134,46.5367
12135,26.7627
12136,45.2614
12137,40.8618
12138,62.5409
12139,71.0575
12140,51.5077
12141,49.9561
12142,27.2215
12143,84.8252
12144,31.593
12145,42.8437
12146,70.4068
12147,13.4512
12148,58.2248
12149,17.5318
12150,41.4457
12151,27.3642
12152,93.7877
12153,28.6323
12154,19.3681
12155,34.9508
12156,27.4163
12157,53.6117
12158,55.8524
12159,60.2162
12160,60.2299
12161,22.6061
12162,40.1206
12163,69.1304
12164,27.8002
12165,37.9023
12166,59.2823
12167,7.99745
12168,77.5157
12169,69.48
12170,7.58009
12171,39.8422
12172,75.419
12173,15.8482
12174,45.9773
12175,34.8648
12176,68.6443
12177,13.4396
12178,8.66811
12179,42.1959
12180,56.5169
12181,52.6121
12182,28.0931
12183,78.3156
12184,40.0613
12185,48.0779
12186,56.0837
12187,53.7087
12188,41.8881
12189,46.4106
12190,36.2623
12191,91.1771
12192,53.0016
12193,11.7992
12194,62.4838
12195,11.9126
12196,86.6934
12197,25.836
12198,47.8634
12199,15.7868
12200,37.8218
12201,84.5236
12202,85.3613
12203,50.8364
12204,27.946
12205,78.6026
12206,25.9606
12207,12.364
12208,35.2034
12209,23.434
12210,28.0422
12211,14.9285
12212,17.1189
12213,53.2507
12214,10.5326
12215,12.4246
12216,23.7599
12217,78.6052
12218,34.4853
12219,59.7383
12220,73.7728
12221,-2.05992
12222,41.5051
12223,14.7084
12224,14.6708
12225,32.8733
12226,42.7181
12227,38.2605
12228,77.1731
12229,53.4431
12230,52.4315
12231,52.2263
12232,56.156
12233,78.5232
12234,72.6775
12235,67.3871
12236,39.9001
12237,35.2251
12238,53.8156
12239,57.7901
12240,39.3558
12241,75.576
12242,47.8375
12243,41.3572
12244,39.8495
12245,24.3938
12246,31.7956
12247,42.8731
12248,71.4022
12249,82.3707
12250,56.594
12251,47.4514
12252,60.2612
12253,51.2789
12254,73.9427
12255,48.5976
12256,35.8455
12257,61.9289
12258,82.0114
12259,82.1089
12260,59.6645
12261,84.4507
12262,62.1677
12263,44.0841
12264,52.3924
12265,77.64
12266,18.3194
12267,40.7179
12268,49.6711
12269,46.5608
12270,69.0978
12271,40.0992
12272,25.7551
12273,35.1115
12274,38.6275
12275,32.0215
12276,47.883
12277,23.5515
12278,8.83331
12279,41.3486
12280,15.6466
12281,21.2546
12282,41.7067
12283,45.2648
12284,30.1275
12285,48.3892
12286,15.0539
12287,12.0717
12288,51.2627
12289,47.8845
12290,57.0266
12291,54.6656
12292,6.79459
12293,36.4695
12294,41.0428
12295,32.527
12296,28.5857
12297,36.76
12298,16.9512
12299,37.1377
12300,32.0961
12301,54.3921
12302,65.4724
12303,63.4115
12304,76.3024
12305,45.5816
12306,27.6477
12307,38.5022
12308,31.2447
12309,46.8645
12310,82.9472
12311,85.8571
12312,41.8313
12313,46.1894
12314,39.8992
12315,66.5737
12316,35.8421
12317,73.94
12318,87.2252
12319,71.7362
12320,86.406
12321,17.1593
12322,34.289
12323,46.1635
12324,14.8164
12325,55.8364
12326,53.2566
12327,39.3312
12328,49.5907
12329,32.4007
12330,32.5617
12331,80.574
12332,69.9034
12333,53.382
12334,59.9175
12335,54.7212
12336,34.2997
12337,23.8476
12338,33.6652
12339,21.3566
12340,63.7994
12341,7.90925
12342,58.8597
12343,85.1955
12344,58.541
12345,42.0229
12346,74.7805
12347,63.3635
12348,42.671
12349,71.9388
12350,49.9561
12351,33.4536
12352,88.9978
12353,35.4289
12354,75.7183
12355,41.0315
12356,14.3723
12357,44.7598
12358,46.3022
12359,45.1617
12360,41.7593
12361,19.3048
12362,31.2669
12363,24.6546
12364,48.4793
12365,50.1368
12366,27.9318
12367,72.7432
12368,19.8052
12369,53.3392
12370,43.3888
12371,39.6006
12372,82.5271
12373,35.6165
12374,3.08624
12375,48.6106
12376,31.2245
12377,50.2234
12378,67.644
12379,28.3324
12380,33.6197
12381,33.0913
12382,39.2681
12383,61.8927
12384,18.5507
12385,28.0522
12386,11.8806
12387,15.5565
12388,31.3454
12389,61.7252
12390,39.3788
12391,32.6607
12392,39.897
12393,48.5422
12394,55.1727
12395,40.9591
12396,25.723
12397,41.8771
12398,77.044
12399,14.5046
12400,28.3063
12401,61.9145
12402,30.3203
12403,8.3241
12404,17.696
12405,5.73721
12406,33.1878
12407,34.4483
12408,73.9331
12409,45.7032
12410,44.4896
12411,53.0383
12412,42.8474
12413,26.2268
12414,42.4427
12415,43.8613
12416,62.3602
12417,59.6821
12418,72.024
12419,25.872
12420,18.5741
12421,53.4957
12422,71.8269
12423,26.7024
12424,14.372
12425,80.5469
12426,28.3647
12427,41.5594
12428,41.4312
12429,92.3881
12430,40.2009
12431,10.0616
12432,27.4398
12433,28.7529
12434,69.652
12435,45.7313
12436,30.1298
12437,29.1932
12438,63.1748
12439,50.502
12440,53.7837
12441,21.9512
12442,59.0489
12443,87.1994
12444,78.264
12445,51.972
12446,41.4402
12447,52.7658
12448,47.0874
12449,70.4343
12450,39.67
12451,12.8999
12452,45.0711
12453,26.2029
12454,78.2382
12455,58.7656
12456,23.155
12457,34.5029
12458,58.3488
12459,79.8663
12460,68.8587
12461,20.0565
12462,7.90738
12463,37.3003
12464,35.7313
12465,50.5004
12466,32.2435
12467,13.4704
12468,54.7775
12469,35.8314
12470,52.1727
12471,56.7546
12472,37.3119
12473,43.3549
12474,66.7499
12475,28.8312
12476,49.9846
12477,37.1479
12478,91.8246
12479,11.1183
12480,11.4345
12481,43.2443
12482,33.525
12483,23.3956
12484,18.2026
12485,40.0008
12486,42.4691
12487,41.6049
12488,70.2534
12489,32.0147
12490,43.9276
12491,60.2736
12492,49.6406
12493,46.1959
12494,36.1284
12495,31.9646
12496,86.8297
12497,45.9812
12498,37.475
12499,26.0366
12500,38.6276
12501,48.951
12502,56.243
12503,5.3214
12504,29.82
12505,41.5632
12506,32.445
12507,27.7625
12508,56.6726
12509,85.669
12510,80.9856
12511,76.4636
12512,76.0792
12513,44.5903
12514,40.7431
12515,44.1042
12516,60.4899
12517,25.1875
12518,54.5632
12519,43.9131
12520,54.9449
12521,46.5166
12522,51.0752
12523,57.3738
12524,11.5298
12525,76.2884
12526,37.0862
12527,12.9677
12528,34.308
12529,69.9094
12530,44.2602
12531,48.2087
12532,66.9268
12533,37.4066
12534,56.4321
12535,75.8769
12536,74.7275
12537,32.7989
12538,42.4887
12539,48.5017
12540,20.932
12541,37.3703
12542,32.8109
12543,69.2356
12544,55.7216
12545,69.9827
12546,44.7702
12547,61.0915
12548,61.686
12549,58.5232
12550,46.2615
12551,73.2343
12552,24.8803
12553,56.4323
12554,79.0748
12555,68.868
12556,25.7782
12557,30.1054
12558,52.6593
12559,49.0906
12560,29.1239
12561,10.8546
12562,64.7742
12563,36.6001
12564,25.2084
12565,76.705
12566,48.3646
12567,49.3008
12568,62.2315
12569,47.0154
12570,42.975
12571,32.4558
12572,80.4871
12573,48.0966
12574,45.6312
12575,77.3272
12576,31.7503
12577,17.57
12578,24.3978
12579,46.2149
12580,32.7096
12581,68.4646
12582,77.7578
12583,23.6123
12584,29.0117
12585,54.4924
12586,71.4286
12587,32.845
12588,61.0623
12589,39.7099
12590,35.347
12591,29.1874
12592,-2.75283
12593,11.8556
12594,16.9635
12595,79.0001
12596,50.7653
12597,41.3298
12598,45.761
12599,27.0734
12600,53.4708
12601,77.6128
12602,52.0116
12603,29.0416
12604,62.8272
12605,33.1282
12606,19.6858
12607,15.4513
12608,59.2843
12609,32.6443
12610,45.9571
12611,49.7318
12612,77.6613
12613,39.0034
12614,80.8482
12615,40.439
12616,57.6701
12617,44.7141
12618,48.8358
12619,36.8784
12620,31.0758
12621,24.6131
12622,44.6296
12623,45.496
12624,42.0832
12625,60.7784
12626,56.893
12627,68.7316
12628,79.8586
12629,30.641
12630,38.7625
12631,58.2255
12632,56.4954
12633,26.3998
12634,23.1554
12635,70.6731
12636,26.6635
12637,84.5461
12638,-3.46959
12639,22.0911
12640,70.498
12641,28.1187
12642,40.6439
12643,63.1576
12644,25.7586
12645,9.99332
12646,33.4656
12647,23.5469
12648,44.9352
12649,43.3805
12650,6.14372
12651,30.4976
12652,56.2933
12653,13.4114
12654,13.4972
12655,49.2153
12656,49.762
12657,31.9056
12658,-1.56266
12659,34.6886
12660,51.0299
12661,70.5418
12662,45.744
12663,26.1966
12664,20.4685
12665,90.7936
12666,16.07
12667,42.2189
12668,56.3775
12669,5.26644
12670,28.3423
12671,53.714
12672,70.5193
12673,69.9324
12674,72.4661
12675,37.5078
12676,27.897
12677,45.4196
12678,30.5211
12679,33.8195
12680,41.3784
12681,49.8402
12682,85.4406
12683,24.4382
12684,30.0872
12685,-1.32771
12686,62.5858
12687,14.8374
12688,67.4083
12689,58.2418
12690,36.9883
12691,46.7312
12692,15.08
12693,12.0382
12694,75.5924
12695,22.2379
12696,49.6788
12697,45.0092
12698,43.3626
12699,73.8742
12700,19.3763
12701,23.3433
12702,47.3718
12703,23.2722
12704,42.545
12705,59.2569
12706,52.3341
12707,43.3137
12708,76.7469
12709,34.2112
12710,70.138
12711,80.3299
12712,13.6638
12713,28.1345
12714,47.4498
12715,72.5111
12716,78.3028
12717,47.4532
12718,46.8027
12719,65.9043
12720,30.336
12721,21.9276
12722,81.7777
12723,65.7831
12724,32.3926
12725,45.0864
12726,76.7695
12727,68.7422
12728,74.8692
12729,14.0673
12730,38.7189
12731,39.6076
12732,36.7521
12733,46.4461
12734,32.1223
12735,11.2556
12736,66.2458
12737,43.9962
12738,12.4658
12739,47.0042
12740,78.5139
12741,65.1336
12742,56.1889
12743,12.884
12744,50.5238
12745,41.4314
12746,10.6351
12747,44.7225
12748,18.3876
12749,80.3581
12750,46.8686
12751,51.2462
12752,48.5555
12753,50.4415
12754,32.1909
12755,46.464
12756,46.737
12757,70.1947
12758,43.0571
12759,32.4315
12760,80.7407
12761,52.6401
12762,25.7732
12763,60.0128
12764,34.1356
12765,54.5694
12766,77.383
12767,11.887
12768,59.2829
12769,51.96
12770,45.9261
12771,7.86719
12772,66.184
12773,54.8561
12774,11.3713
12775,93.1934
12776,-0.177213
12777,69.5742
12778,62.0889
12779,39.205
12780,60.4123
12781,46.3376
12782,66.0319
12783,16.0093
12784,24.2405
12785,47.7455
12786,58.8702
12787,26.7124
12788,54.2864
12789,90.8915
12790,41.6055
12791,35.1729
12792,61.5586
12793,72.4139
12794,49.3032
12795,47.933
12796,47.2086
12797,22.8005
12798,63.3662
12799,15.9918
12800,11.0768
12801,73.8771
12802,27.6603
12803,47.9818
12804,25.0065
12805,43.2259
12806,75.0578
12807,16.5356
12808,58.4322
12809,35.8553
12810,44.8945
12811,38.4766
12812,57.3993
12813,78.6485
12814,56.1623
12815,1.45165
12816,63.5185
12817,22.0439
12818,68.3145
12819,47.7563
12820,19.5164
12821,37.6361
12822,24.4954
12823,27.2105
12824,47.6675
12825,59.6436
12826,36.0242
12827,28.1189
12828,18.88
12829,76.4961
12830,31.5506
12831,4.98739
12832,38.1782
12833,83.5655
12834,76.2842
12835,51.5164
12836,31.1358
12837,22.8027
12838,82.6429
12839,72.9606
12840,28.2746
12841,63.587
12842,64.7025
12843,38.4009
12844,41.6621
12845,60.226
12846,80.5645
12847,39.343
12848,53.161
12849,33.5057
12850,29.8617
12851,85.6397
12852,45.6307
12853,73.4823
12854,19.6338
12855,15.6833
12856,58.6503
12857,19.9275
12858,55.72
12859,41.7251
12860,39.8225
12861,39.4162
12862,72.645
12863,50.7675
12864,74.2979
12865,51.829
12866,17.0645
12867,80.7506
12868,33.2922
12869,80.8711
12870,59.7565
12871,6.99508
12872,32.3091
12873,21.197
12874,29.1025
12875,77.8091
12876,12.8208
12877,35.9453
12878,75.1895
12879,47.3344
12880,34.9201
12881,50.6667
12882,44.9244
12883,48.0465
12884,62.5125
12885,85.1704
12886,32.6306
12887,55.0251
12888,34.9084
12889,52.5871
12890,54.9913
12891,47.1854
12892,38.3917
12893,23.4628
12894,37.8919
12895,7.81879
12896,62.0542
12897,74.6698
12898,64.229
12899,51.0746
12900,56.6145
12901,37.1286
12902,84.5527
12903,82.4378
12904,13.2482
12905,90.3808
12906,48.0079
12907,46.4943
12908,59.2228
12909,18.5044
12910,25.7555
12911,61.2718
12912,57.6593
12913,37.3313
12914,17.5374
12915,77.7314
12916,28.9771
12917,29.3538
12918,46.2878
12919,40.4955
12920,45.1582
12921,41.5149
12922,21.7714
12923,72.9341
12924,29.3231
12925,26.1626
12926,49.6328
12927,4.3774
12928,50.3796
12929,72.6067
12930,77.535
12931,57.6824
12932,51.4519
12933,45.5208
12934,50.353
12935,52.0133
12936,64.5565
12937,58.2145
12938,53.9438
12939,39.6873
12940,54.8127
12941,69.5729
12942,15.6436
12943,88.0452
12944,88.0453
12945,77.4131
12946,49.2151
12947,66.9496
12948,36.5847
12949,18.5347
12950,80.9266
12951,31.434
12952,87.0459
12953,39.8744
12954,76.7693
12955,84.2322
12956,66.341
12957,39.6529
12958,35.334
12959,41.0977
12960,42.8755
12961,63.2363
12962,48.8274
12963,24.3154
12964,31.3425
12965,41.0811
12966,19.9715
12967,40.4836
12968,56.186
12969,46.8538
12970,6.16474
12971,48.5579
12972,28.5148
12973,56.9661
12974,28.471
12975,54.2112
12976,41.1478
12977,32.8151
12978,47.236
12979,69.3986
12980,52.4916
12981,30.1506
12982,27.0232
12983,36.912
12984,44.8905
12985,77.3491
12986,10.0455
12987,49.8275
12988,69.8524
12989,67.7094
12990,29.5259
12991,44.794
12992,16.6812
12993,14.2659
12994,49.7005
12995,66.0114
12996,63.4325
12997,36.0434
12998,15.0583
12999,46.7001
13000,47.3731
13001,34.3601
13002,8.08114
13003,3.13484
13004,40.2712
13005,14.3722
13006,24.2938
13007,28.0131
13008,16.4326
13009,52.5341
13010,65.4287
13011,34.1762
13012,47.5969
13013,46.9656
13014,68.9284
13015,13.5606
13016,37.7785
13017,81.4259
13018,87.536
13019,38.6187
13020,63.9353
13021,57.8264
13022,63.4786
13023,58.4389
13024,40.8988
13025,40.6915
13026,35.7415
13027,32.045
13028,89.8083
13029,68.4058
13030,27.6612
13031,38.448
13032,41.2411
13033,52.5996
13034,50.4012
13035,20.0542
13036,21.4251
13037,52.1977
13038,84.7635
13039,46.9068
13040,61.482
13041,83.4793
13042,54.8231
13043,59.6746
13044,59.3768
13045,36.036
13046,50.9249
13047,32.6314
13048,46.9781
13049,37.9879
13050,14.5459
13051,14.16
13052,75.576
13053,41.7784
13054,13.5075
13055,77.8794
13056,12.0234
13057,10.0458
13058,33.7153
13059,56.8062
13060,37.9976
13061,48.6623
13062,31.4453
13063,42.5028
13064,31.6762
13065,52.3259
13066,23.3763
13067,43.9144
13068,33.2418
13069,75.6417
13070,20.6391
13071,56.7161
13072,77.0642
13073,40.1724
13074,54.3516
13075,15.0522
13076,36.2848
13077,40.1678
13078,36.3619
13079,11.8297
13080,77.1426
13081,33.4375
13082,34.9611
13083,21.4313
13084,37.5463
13085,37.6154
13086,-2.46966
13087,6.63034
13088,52.8141
13089,52.6954
13090,26.8614
13091,32.0624
13092,34.4683
13093,72.5443
13094,36.2627
13095,28.7546
13096,40.7352
13097,32.6425
13098,7.99225
13099,59.4989
13100,43.4157
13101,53.1079
13102,34.8728
13103,45.8772
13104,70.2044
13105,82.9286
13106,43.4525
13107,39.7745
13108,43.2977
13109,89.4086
13110,63.6361
13111,44.4393
13112,47.75
13113,77.3398
13114,63.6829
13115,75.5232
13116,71.4446
13117,56.1628
13118,48.1223
13119,57.7465
13120,61.0365
13121,68.6669
13122,44.772
13123,36.0107
13124,50.7496
13125,49.1393
13126,38.5823
13127,69.2515
13128,34.1055
13129,39.5783
13130,62.8138
13131,47.3044
13132,66.952
13133,65.526
13134,73.0269
13135,14.3725
13136,49.0383
13137,39.5979
13138,82.7573
13139,48.1545
13140,50.5754
13141,33.241
13142,51.8091
13143,7.50243
13144,53.1787
13145,53.8619
13146,67.3838
13147,72.8949
13148,70.5634
13149,38.3604
13150,75.3612
13151,58.5658
13152,51.8041
13153,44.135
13154,45.8031
13155,25.6032
13156,36.392
13157,89.5272
13158,72.121
13159,20.44
13160,34.1798
13161,51.7668
13162,35.0891
13163,33.0943
13164,75.0793
13165,60.4962
13166,28.0876
13167,35.0416
13168,58.0075
13169,66.6504
13170,86.1654
13171,53.3889
13172,55.6033
13173,1.30433
13174,61.6213
13175,17.1056
13176,59.8458
13177,75.511
13178,83.7955
13179,83.1002
13180,55.4276
13181,5.61196
13182,85.0608
13183,54.1514
13184,43.6294
13185,50.2885
13186,26.9652
13187,16.6775
13188,38.8309
13189,66.6441
13190,31.4029
13191,37.5776
13192,29.3721
13193,46.0107
13194,35.1154
13195,58.6239
13196,68.9739
13197,6.02533
13198,42.7673
13199,71.1146
13200,32.6049
13201,56.5368
13202,50.6918
13203,52.9807
13204,51.6899
13205,3.39616
13206,32.6276
13207,84.917
13208,53.7641
13209,60.8302
13210,66.8001
13211,53.8259
13212,54.9424
13213,36.4289
13214,80.43
13215,10.2709
13216,39.223
13217,14.4288
13218,60.6772
13219,78.1254
13220,41.3603
13221,62.9901
13222,39.7
13223,85.529
13224,43.9333
13225,57.5711
13226,54.8455
13227,25.0472
13228,49.0015
13229,44.1511
13230,47.4822
13231,83.3501
13232,73.5374
13233,68.7943
13234,54.0433
13235,36.1337
13236,57.0839
13237,55.7113
13238,45.7372
13239,33.9018
13240,45.2798
13241,67.4652
13242,38.5269
13243,66.5144
13244,39.5998
13245,27.6053
13246,9.22581
13247,82.0208
13248,48.8188
13249,69.612
13250,74.0348
13251,65.8859
13252,29.2016
13253,28.8549
13254,58.8449
13255,31.2907
13256,74.4334
13257,50.9014
13258,12.1364
13259,60.0668
13260,73.2843
13261,33.3903
13262,47.2023
13263,75.7704
13264,44.244
13265,32.0927
13266,51.9931
13267,64.744
13268,11.3266
13269,66.8351
13270,30.4049
13271,36.3775
13272,51.5928
13273,75.2887
13274,49.1597
13275,54.0162
13276,79.9378
13277,7.74353
13278,73.9761
13279,21.0031
13280,48.0448
13281,41.4538
13282,82.2555
13283,11.9271
13284,5.5428
13285,26.2021
13286,32.3877
13287,42.6313
13288,16.0707
13289,45.9922
13290,44.7239
13291,81.0852
13292,67.602
13293,49.1409
13294,87.1714
13295,47.2236
13296,62.3076
13297,74.5209
13298,53.6809
13299,63.8585
13300,46.1751
13301,24.8753
13302,39.6264
13303,48.9328
13304,72.3998
13305,50.6327
13306,59.084
13307,53.9313
13308,54.8713
13309,81.2229
13310,49.6984
13311,41.4105
13312,23.8504
13313,17.2821
13314,39.309
13315,51.1584
13316,55.3649
13317,38.7484
13318,47.4691
13319,72.5946
13320,47.2685
13321,84.5726
13322,28.5959
13323,40.5147
13324,71.6991
13325,32.8352
13326,49.9193
13327,52.4227
13328,41.5169
13329,49.3461
13330,79.3422
13331,49.8671
13332,41.6689
13333,44.57
13334,47.3812
13335,36.2812
13336,63.0899
13337,70.4903
13338,79.9974
13339,51.4168
13340,30.3118
13341,40.0879
13342,43.555
13343,43.5937
13344,34.0974
13345,56.5276
13346,34.5266
13347,41.0744
13348,45.1247
13349,53.2369
13350,55.4683
13351,47.3989
13352,30.6194
13353,38.1706
13354,8.26545
13355,36.8446
13356,31.8483
13357,49.7769
13358,28.3477
13359,79.6361
13360,17.0507
13361,85.1963
13362,0.974956
13363,67.0417
13364,35.3843
13365,3.19474
13366,74.2041
13367,58.5372
13368,58.0537
13369,63.9743
13370,78.5086
13371,44.1917
13372,18.4857
13373,58.6926
13374,55.9617
13375,44.1753
13376,12.0281
13377,68.6483
13378,40.8028
13379,54.64
13380,38.9915
13381,9.57915
13382,11.1572
13383,36.9083
13384,11.1765
13385,57.062
13386,48.6621
13387,78.8092
13388,51.4254
13389,26.757
13390,33.6305
13391,34.0986
13392,54.119
13393,5.20465
13394,39.1885
13395,69.9866
13396,32.1264
13397,77.8155
13398,58.1243
13399,51.2811
13400,34.2933
13401,14.0074
13402,32.5047
13403,54.8022
13404,53.8775
13405,58.8487
13406,41.474
13407,62.6938
13408,70.1384
13409,66.124
13410,21.3692
13411,4.03064
13412,45.9825
13413,57.7919
13414,24.5249
13415,41.9214
13416,75.2382
13417,42.1674
13418,4.34401
13419,86.8624
13420,50.601
13421,35.8682
13422,47.6012
13423,53.306
13424,15.8138
13425,69.1903
13426,46.6018
13427,16.7335
13428,18.3463
13429,67.6345
13430,80.3329
13431,59.1578
13432,57.4369
13433,67.8858
13434,12.3109
13435,-0.802715
13436,65.4871
13437,22.6342
13438,70.279
13439,60.7144
13440,67.5761
13441,4.19205
13442,45.1442
13443,43.751
13444,23.3941
13445,23.0539
13446,46.2612
13447,48.1526
13448,47.8348
13449,49.7598
13450,84.5208
13451,47.8495
13452,39.1456
13453,40.8302
13454,41.2661
13455,36.3584
13456,33.8311
13457,37.1117
13458,37.1434
13459,81.6165
13460,59.8951
13461,77.4244
13462,15.9226
13463,54.7445
13464,35.4292
13465,30.6751
13466,20.2811
13467,77.1318
13468,57.5495
13469,14.8924
13470,45.2649
13471,15.9968
